ds,y,month,quarter,year,month_sin,month_cos,y_log,lag_1,lag_2,lag_3,lag_6,lag_12,roll_mean_3,roll_mean_6,roll_std_3,diff_1_3,diff_1_12,region_Caribbean,region_Central Africa,region_Central America,region_Central Asia,region_Central US,region_Eastern Africa,region_Eastern Asia,region_Eastern Europe,region_Eastern US,region_North Africa,region_Northern Europe,region_Oceania,region_South America,region_Southeastern Asia,region_Southern Africa,region_Southern Asia,region_Southern Europe,region_Southern US,region_Western Africa,region_Western Asia,region_Western Europe,region_Western US
2013-06-01,6030.983999999998,6,2,2013,1.2246467991473532e-16,-1.0,8.704831257164379,6.484452012744093,0.0,5.054907330372359,7.6722971111114004,7.745578395406797,3.8464531143721508,5.328734990093693,3.406948879939607,1.4295446823717342,-1.2611263826627042,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-01,1052.58,7,3,2013,-0.4999999999999997,-0.8660254037844388,6.959949167712834,8.704831257164379,6.484452012744093,0.0,7.283077280843082,6.367929863365841,5.063094423302824,5.500824014435857,4.523131089380809,8.704831257164379,2.336901393798538,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-01,961.89,8,3,2013,-0.8660254037844385,-0.5000000000000004,6.869939178897887,6.959949167712834,8.704831257164379,6.484452012744093,5.477676205491225,7.55269597499855,7.3830774792071026,5.446969328914148,1.1691018660724555,0.4754971549687408,-0.5927468072857165,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-01,3046.517999999996,9,3,2013,-1.0,-1.8369701987210297e-16,8.022082767818704,6.869939178897887,6.959949167712834,8.704831257164379,5.054907330372359,8.068975476354371,7.511573201258368,5.679013157815259,1.0343713262219079,-1.834892078266492,-1.1990362974564839,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-01,2408.3639999999978,10,4,2013,-0.8660254037844386,0.5000000000000001,7.78711809124192,8.022082767818704,6.869939178897887,6.959949167712834,0.0,7.590114477957477,7.283990371476475,6.1735423973896495,0.6407891530568234,1.06213360010587,0.43196828986122693,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-01,1867.02,11,4,2013,-0.5000000000000004,0.8660254037844384,7.532634325369588,7.78711809124192,8.022082767818704,6.869939178897887,6.484452012744093,7.940389432988432,7.559713345986171,7.471395412596636,0.6088048956738633,0.917178912344033,-0.15327134174651214,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-01,6167.837999999996,12,4,2013,-2.4492935982947064e-16,1.0,8.727265768530902,7.532634325369588,7.78711809124192,8.022082767818704,8.704831257164379,7.6722971111114004,7.780611728143405,7.646092464700885,0.24478908068896468,-0.4894484424491159,-0.13966278574181246,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-01,2073.75,1,1,2014,0.49999999999999994,0.8660254037844387,7.637595943478558,8.727265768530902,7.532634325369588,7.78711809124192,6.959949167712834,7.283077280843082,8.015672728380805,7.649831549928639,0.6292566947325161,0.9401476772889819,1.4441884876878204,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-01,5995.469999999989,2,1,2014,0.8660254037844386,0.5000000000000001,8.69892624174089,7.637595943478558,8.727265768530902,7.532634325369588,6.869939178897887,5.477676205491225,7.965832012459682,7.762772679222926,0.6615060536250311,0.10496161810896965,2.159919737987333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-01,2299.553999999998,3,1,2014,1.0,6.123233995736766e-17,7.740905242478041,8.69892624174089,7.637595943478558,8.727265768530902,8.022082767818704,5.054907330372359,8.354595984583451,8.067603856363426,0.6211019050067293,-0.028339526790011504,3.6440189113685317,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-01,216.9,4,2,2014,0.8660254037844387,-0.4999999999999998,5.384036241950574,7.740905242478041,8.69892624174089,7.637595943478558,7.78711809124192,0.0,8.025809142565832,8.020740935473317,0.5852206205494925,0.10330929899948327,7.740905242478041,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-01,3026.753999999998,5,2,2014,0.49999999999999994,-0.8660254037844387,8.015576369513324,5.384036241950574,7.740905242478041,8.69892624174089,7.532634325369588,6.484452012744093,7.274622575389835,7.620227293924759,1.7059274814298626,-3.3148899997903163,-1.1004157707935187,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-01,1762.74,6,2,2014,1.2246467991473532e-16,-1.0,7.475191833413176,8.015576369513324,5.384036241950574,7.740905242478041,8.727265768530902,8.704831257164379,7.046839284647315,7.7007176346153825,1.4465636958350168,0.2746711270352833,-0.6892548876510549,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-01,1174.643999999998,7,3,2014,-0.4999999999999997,-0.8660254037844388,7.0695713615408575,7.475191833413176,8.015576369513324,5.384036241950574,7.637595943478558,6.959949167712834,6.958268148292359,7.492038645429094,1.3898411538454365,2.091155591462602,0.5152426657003426,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-01,3888.7739999999976,8,3,2014,-0.8660254037844385,-0.5000000000000004,8.26610633723838,7.0695713615408575,7.475191833413176,8.015576369513324,8.69892624174089,6.869939178897887,7.520113188155787,7.397367881772811,0.47459963638964753,-0.9460050079724667,0.19963218264297033,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-01,969.87,9,3,2014,-1.0,-1.8369701987210297e-16,6.878192576732988,8.26610633723838,7.0695713615408575,7.475191833413176,7.740905242478041,8.022082767818704,7.603623177397473,7.325231231022393,0.6085186477052963,0.7909145038252037,0.24402356941967618,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-01,2478.81,10,4,2014,-0.8660254037844386,0.5000000000000001,7.8159372233208835,6.878192576732988,8.26610633723838,7.0695713615408575,5.384036241950574,7.78711809124192,7.404623425170744,7.18144578673155,0.752177549290753,-0.19137878480786963,-0.9089255145089323,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-11-01,3130.1939999999977,11,4,2014,-0.5000000000000004,0.8660254037844384,8.049169680441713,7.8159372233208835,6.878192576732988,8.26610633723838,8.015576369513324,7.532634325369588,7.653412045764086,7.586762616959934,0.7080868425941571,-0.4501691139174966,0.2833028979512955,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-01,5699.237999999996,12,4,2014,-2.4492935982947064e-16,1.0,8.648263207336916,8.049169680441713,7.8159372233208835,6.878192576732988,7.475191833413176,8.727265768530902,7.5810998268318635,7.592361502114667,0.6198050471275871,1.1709771037087249,-0.6780960880891893,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-01,1568.22,1,1,2015,0.49999999999999994,0.8660254037844387,7.358333959602124,8.648263207336916,8.049169680441713,7.8159372233208835,7.0695713615408575,7.637595943478558,8.171123370366507,7.787873397768624,0.429355520264704,0.8323259840160322,1.010667263858358,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-01,1742.82,2,1,2015,0.8660254037844386,0.5000000000000001,7.463833388133128,7.358333959602124,8.648263207336916,8.049169680441713,8.26610633723838,8.69892624174089,8.01858894912692,7.8360004974455,0.6455081346398573,-0.6908357208395888,-1.3405922821387666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-01,1481.76,3,1,2015,1.0,6.123233995736766e-17,7.301660494921351,7.463833388133128,7.358333959602124,8.648263207336916,6.878192576732988,7.740905242478041,7.8234768516907245,7.702288339261293,0.7162310602732853,-1.184429819203788,-0.2770718543449133,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-01,2999.67,4,2,2015,0.8660254037844387,-0.4999999999999998,8.006590876048405,7.301660494921351,7.463833388133128,7.358333959602124,7.8159372233208835,5.384036241950574,7.374609280885537,7.772866325626019,0.08230234738652893,-0.056673464680772945,1.9176242529707768,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-01,4947.167999999996,5,2,2015,0.49999999999999994,-0.8660254037844387,8.506772686048352,8.006590876048405,7.301660494921351,7.463833388133128,8.049169680441713,8.015576369513324,7.5906949197009626,7.804641934413939,0.3691911384402271,0.542757487915277,-0.008985493464919614,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-01,2140.77,6,2,2015,1.2246467991473532e-16,-1.0,7.6693878689586015,8.506772686048352,8.006590876048405,7.301660494921351,8.648263207336916,7.475191833413176,7.938341352339371,7.880909102015046,0.6054480542669365,1.205112191127001,1.0315808526351757,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-01,866.67,7,3,2015,-0.4999999999999997,-0.8660254037844388,6.765811458040167,7.6693878689586015,8.506772686048352,8.006590876048405,7.358333959602124,7.0695713615408575,8.060917143685122,7.717763212285327,0.42132747416898547,-0.3372030070898031,0.599816507417744,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-01,8066.867999999996,8,3,2015,-0.8660254037844385,-0.5000000000000004,8.995644538008182,6.765811458040167,7.6693878689586015,8.506772686048352,7.463833388133128,8.26610633723838,7.647324004349042,7.619009462025001,0.8706903065660484,-1.7409612280081852,-1.5002948791982131,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-01,4207.11,9,3,2015,-1.0,-1.8369701987210297e-16,8.344768894760294,8.995644538008182,6.765811458040167,7.6693878689586015,7.301660494921351,6.878192576732988,7.810281288335652,7.874311320337509,1.1215734964092792,1.326256669049581,2.1174519612751945,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-01,1059.3,10,4,2015,-0.8660254037844386,0.5000000000000001,6.966307165931752,8.344768894760294,8.995644538008182,6.765811458040167,8.006590876048405,7.8159372233208835,8.035408296936216,8.048162720310666,1.1466546453681998,1.5789574367201276,0.528831671439411,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-01,5491.92,11,4,2015,-0.5000000000000004,0.8660254037844384,8.611215269246031,6.966307165931752,8.344768894760294,8.995644538008182,8.506772686048352,8.049169680441713,8.102240199566745,7.874782101957891,1.036179361124675,-2.02933737207643,-1.0828625145099604,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-01,4557.287999999996,12,4,2015,-2.4492935982947064e-16,1.0,8.424702393417224,8.611215269246031,6.966307165931752,8.344768894760294,7.6693878689586015,8.648263207336916,7.974097109979361,7.892189199157504,0.8828809920435282,0.2664463744857368,-0.03704793809088436,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-01-01,6099.497999999996,1,1,2013,0.49999999999999994,0.8660254037844387,8.716125686173354,10.41937211824916,9.952703340400657,10.18596510493873,9.533952991300016,9.46683591064993,10.186013521196182,9.94504606939623,0.23333439269160422,0.23340701331043157,0.9525362075992305,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-01,4164.75,2,1,2013,0.8660254037844386,0.5000000000000001,8.334651610418733,8.716125686173354,10.41937211824916,9.952703340400657,9.403902515993355,8.46386203251891,9.69606704827439,9.808741518541787,0.8801470001777993,-1.2365776542273021,0.25226365365444536,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-01,11331.023999999998,3,1,2013,1.0,6.123233995736766e-17,9.335387978844388,8.334651610418733,8.716125686173354,10.41937211824916,10.174380345495466,9.318661181636838,9.156716471613748,9.63053303427935,1.1100022878820652,-2.0847205078304274,-0.9840095712181043,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-01,22446.51999999999,4,2,2013,0.8660254037844387,-0.4999999999999998,10.01893541936238,9.335387978844388,8.334651610418733,8.716125686173354,10.18596510493873,9.031608365032762,8.795388425145491,9.490700973170837,0.5050547060610886,0.6192622926710332,0.303779613811626,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-01,24504.063999999988,5,2,2013,0.49999999999999994,-0.8660254037844387,10.106635069052132,10.01893541936238,9.335387978844388,8.334651610418733,9.952703340400657,9.542910863824241,9.2296583362085,9.462862692241446,0.847105102845188,1.684283808943647,0.4760245555381388,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-01,22565.19999999999,6,2,2013,1.2246467991473532e-16,-1.0,10.02420849055019,10.106635069052132,10.01893541936238,9.335387978844388,10.41937211824916,9.880309914292386,9.8203194890863,9.488517980350025,0.42224605902015516,0.7712470902077442,0.22632515475974557,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-01,13537.687999999996,7,3,2013,-0.4999999999999997,-0.8660254037844388,9.51330664369158,10.02420849055019,10.106635069052132,10.01893541936238,8.716125686173354,9.533952991300016,10.049926326321566,9.422657375733529,0.049181932114353406,0.005273071187810174,0.49025549925017486,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-01,10443.205999999991,8,3,2013,-0.8660254037844385,-0.5000000000000004,9.253802653868084,9.51330664369158,10.02420849055019,10.106635069052132,8.334651610418733,9.403902515993355,9.881383401097969,9.555520868653234,0.3214170339574189,-0.5933284253605517,0.10940412769822494,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-01,30605.21999999998,9,3,2013,-1.0,-1.8369701987210297e-16,10.328958535258192,9.253802653868084,9.51330664369158,10.02420849055019,9.335387978844388,10.174380345495466,9.59710592936995,9.708712709228125,0.39197962767038635,-0.7704058366821069,-0.9205776916273827,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-01,23876.58999999999,10,4,2013,-0.8660254037844386,0.5000000000000001,10.080695641140611,10.328958535258192,9.253802653868084,9.51330664369158,10.01893541936238,10.18596510493873,9.698689277605952,9.87430780196376,0.5610392883209745,0.8156518915666116,0.14299343031946243,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-01,30840.637999999995,11,4,2013,-0.5000000000000004,0.8660254037844384,10.336620939107295,10.080695641140611,10.328958535258192,9.253802653868084,10.106635069052132,9.952703340400657,9.887818943422294,9.884601172260131,0.5629308196519159,0.8268929872725277,0.1279923007399546,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-01,27452.377999999986,12,4,2013,-2.4492935982947064e-16,1.0,10.220244499475692,10.336620939107295,10.080695641140611,10.328958535258192,10.02420849055019,10.41937211824916,10.248758371835367,9.922932150602659,0.14559700956622001,0.0076624038491033275,-0.0827511791418658,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-01,13465.253999999988,1,1,2014,0.49999999999999994,0.8660254037844387,9.507942131247251,10.220244499475692,10.336620939107295,10.080695641140611,9.51330664369158,8.716125686173354,10.212520359907865,9.955604818756909,0.128137372705573,0.1395488583350808,1.5041188133023375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-01,7069.037999999996,2,1,2014,0.8660254037844386,0.5000000000000001,8.86362113369937,9.507942131247251,10.220244499475692,10.336620939107295,9.253802653868084,8.334651610418733,10.021602523276746,9.95471073334952,0.4486324973519598,-0.8286788078600438,1.1732905208285178,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-01,22164.75599999999,3,1,2014,1.0,6.123233995736766e-17,10.00630385442515,8.86362113369937,9.507942131247251,10.220244499475692,10.328958535258192,9.335387978844388,9.530602588140772,9.889680479988067,0.6785955064488223,-1.356623365776322,-0.47176684514501765,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-01,19661.241999999995,4,2,2014,0.8660254037844387,-0.4999999999999998,9.886455425856417,10.00630385442515,8.86362113369937,9.507942131247251,10.080695641140611,10.01893541936238,9.45928903979059,9.835904699849229,0.5728929154235818,0.49836172317789895,-0.012631564937230166,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-01,20146.23599999999,5,2,2014,0.49999999999999994,-0.8660254037844387,9.910822386750116,9.886455425856417,10.00630385442515,8.86362113369937,10.336620939107295,10.106635069052132,9.585460137993644,9.803531330635197,0.6279964749487126,1.0228342921570466,-0.22017964319571526,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-01,38675.115999999995,6,2,2014,1.2246467991473532e-16,-1.0,10.562977530874978,9.910822386750116,9.886455425856417,10.00630385442515,10.220244499475692,10.02420849055019,9.934527222343894,9.732564905242333,0.06334312023017577,-0.09548146767503418,-0.11338610380007452,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-01,19587.581999999995,7,3,2014,-0.4999999999999997,-0.8660254037844388,9.882702124449427,10.562977530874978,9.910822386750116,9.886455425856417,9.507942131247251,9.51330664369158,10.120085114493836,9.789687077142213,0.3837495362365204,0.6765221050185612,1.0496708871833977,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-01,21307.267999999985,8,3,2014,-0.8660254037844385,-0.5000000000000004,9.966850445393499,9.882702124449427,10.562977530874978,9.910822386750116,8.86362113369937,9.253802653868084,10.11883401402484,9.852147076009244,0.3848964600486376,-0.02812026230068909,0.6288994705813433,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-01,35381.95599999999,9,3,2014,-1.0,-1.8369701987210297e-16,10.47398551425193,9.966850445393499,9.882702124449427,10.562977530874978,10.00630385442515,10.328958535258192,10.137510033572633,10.036018627958265,0.37086005234450303,-0.5961270854814789,-0.3621080898646927,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-01,34270.25599999998,10,4,2014,-0.8660254037844386,0.5000000000000001,10.442062264328364,10.47398551425193,9.966850445393499,9.882702124449427,9.886455425856417,10.080695641140611,10.107846028031618,10.113965571262728,0.31986532714047483,0.5912833898025038,0.39328987311131947,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-11-01,37415.16999999999,11,4,2014,-0.5000000000000004,0.8660254037844384,10.529858242906197,10.442062264328364,10.47398551425193,9.966850445393499,9.910822386750116,10.336620939107295,10.294299407991264,10.206566711008053,0.2840279753847979,0.47521181893486464,0.10544132522106864,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-01,36302.887999999984,12,4,2014,-2.4492935982947064e-16,1.0,10.499680121955366,10.529858242906197,10.442062264328364,10.47398551425193,10.562977530874978,10.220244499475692,10.48196867382883,10.309739353700733,0.04443907729955326,0.055872728654266623,0.3096137434305053,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-01,12635.421999999993,1,1,2015,0.49999999999999994,0.8660254037844387,9.444338558008827,10.499680121955366,10.529858242906197,10.442062264328364,9.882702124449427,9.507942131247251,10.490533543063309,10.299189785547464,0.044606932114689184,0.05761785762700278,0.9917379907081152,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-01,7700.771999999994,2,1,2015,0.8660254037844386,0.5000000000000001,8.949205711236088,9.444338558008827,10.499680121955366,10.529858242906197,9.966850445393499,8.86362113369937,10.15795897429013,10.226129191140698,0.6181975846330667,-1.0855196848973705,0.5807174243094568,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-01,21611.911999999993,3,1,2015,1.0,6.123233995736766e-17,9.98104619285207,8.949205711236088,9.444338558008827,10.499680121955366,10.47398551425193,10.00630385442515,9.631074797066761,10.056521735447795,0.7919252122561502,-1.5504744107192785,-1.0570981431890623,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-01,19832.967999999997,4,2,2015,0.8660254037844387,-0.4999999999999998,9.895151302353622,9.98104619285207,8.949205711236088,9.444338558008827,10.442062264328364,9.886455425856417,9.458196820698994,9.974365181881153,0.5160598157762002,0.5367076348432427,0.09459076699565294,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-01,17688.18599999999,5,2,2015,0.49999999999999994,-0.8660254037844387,9.780708771397553,9.895151302353622,9.98104619285207,8.949205711236088,10.529858242906197,9.910822386750116,9.608467735480593,9.883213354885362,0.572550692525697,0.9459455911175336,-0.01567108439649445,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-01,40451.62799999998,6,2,2015,1.2246467991473532e-16,-1.0,10.607886889473889,9.780708771397553,9.895151302353622,9.98104619285207,10.499680121955366,10.562977530874978,9.885635422201082,9.75835510963392,0.10050713701060059,-0.20033742145451683,-0.7822687594774251,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-01,23548.06999999999,7,3,2015,-0.4999999999999997,-0.8660254037844388,10.066841608218935,10.607886889473889,9.780708771397553,9.895151302353622,9.444338558008827,9.882702124449427,10.094582321075022,9.776389570887007,0.44820247453273493,0.7127355871202674,0.725184765024462,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-01,17828.66999999999,8,3,2015,-0.8660254037844385,-0.5000000000000004,9.788619202553546,10.066841608218935,10.607886889473889,9.780708771397553,8.949205711236088,9.966850445393499,10.151812423030124,9.88014007925536,0.42008444303893655,0.28613283682138224,0.09999116282543596,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-01,40998.69799999998,9,3,2015,-1.0,-1.8369701987210297e-16,10.621319979805659,9.788619202553546,10.066841608218935,10.607886889473889,9.98104619285207,10.47398551425193,10.154449233415457,10.02004232780827,0.4166007773665105,-0.8192676869203428,-0.6853663116983846,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-01,42607.78599999999,10,4,2015,-0.8660254037844386,0.5000000000000001,10.65981575512352,10.621319979805659,9.788619202553546,10.066841608218935,9.895151302353622,10.442062264328364,10.158926930192713,10.126754625633867,0.423919126722688,0.5544783715867236,0.17925771547729497,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
